id,pred
2014_1107_1272,0.17
2014_1107_1273,0.616
2014_1107_1276,0.008
2014_1107_1277,0.016
2014_1107_1291,1.0
2014_1107_1295,0.436
2014_1107_1300,0.92
2014_1107_1301,0.26
2014_1107_1304,0.67
2014_1107_1307,0.346
2014_1107_1308,0.468
2014_1107_1314,0.114
2014_1107_1326,0.092
2014_1107_1328,0.0
2014_1107_1329,0.442
2014_1107_1332,0.13
2014_1107_1338,0.21
2014_1107_1344,0.11
2014_1107_1361,0.258
2014_1107_1372,0.456
2014_1107_1386,0.268
2014_1107_1387,0.318
2014_1107_1390,0.452
2014_1107_1393,0.004
2014_1107_1397,0.126
2014_1107_1400,0.384
2014_1107_1409,0.306
2014_1107_1411,1.0
2014_1107_1417,0.0
2014_1107_1418,0.526
2014_1107_1433,0.124
2014_1107_1437,0.012
2014_1107_1438,0.034
2014_1107_1444,0.41
2014_1107_1451,0.68
2014_1107_1454,0.474
2014_1107_1455,0.012
2014_1107_1458,0.126
2014_1107_1459,0.978
2014_1107_1462,0.084
2014_1110_1112,0.0
2014_1110_1113,0.02
2014_1110_1124,0.028
2014_1110_1140,0.004
2014_1110_1142,0.02
2014_1110_1153,0.08
2014_1110_1157,0.328
2014_1110_1160,0.018
2014_1110_1163,0.032
2014_1110_1166,0.006
2014_1110_1173,0.022
2014_1110_1174,0.336
2014_1110_1181,0.0
2014_1110_1184,0.492
2014_1110_1196,0.0
2014_1110_1203,0.05
2014_1110_1211,0.028
2014_1110_1217,0.056
2014_1110_1234,0.002
2014_1110_1235,0.0
2014_1110_1242,0.0
2014_1110_1243,0.052
2014_1110_1246,0.0
2014_1110_1257,0.0
2014_1110_1264,0.042
2014_1110_1269,0.004
2014_1110_1272,0.004
2014_1110_1273,0.094
2014_1110_1276,0.0
2014_1110_1277,0.0
2014_1110_1291,0.048
2014_1110_1295,0.066
2014_1110_1300,0.518
2014_1110_1301,0.006
2014_1110_1304,0.22
2014_1110_1307,0.084
2014_1110_1308,0.034
2014_1110_1314,0.0
2014_1110_1326,0.0
2014_1110_1328,0.024
2014_1110_1329,0.052
2014_1110_1332,0.004
2014_1110_1338,0.064
2014_1110_1344,0.01
2014_1110_1361,0.008
2014_1110_1372,0.07
2014_1110_1386,0.014
2014_1110_1387,0.062
2014_1110_1390,0.028
2014_1110_1393,0.0
2014_1110_1397,0.016
2014_1110_1400,0.02
2014_1110_1409,0.034
2014_1110_1411,0.32
2014_1110_1417,0.0
2014_1110_1418,0.036
2014_1110_1433,0.034
2014_1110_1437,0.0
2014_1110_1438,0.0
2014_1110_1444,0.012
2014_1110_1451,0.024
2014_1110_1454,0.006
2014_1110_1455,0.002
2014_1110_1458,0.0
2014_1110_1459,0.512
2014_1110_1462,0.0
2014_1112_1113,0.792
2014_1112_1124,0.86
2014_1112_1140,0.682
2014_1112_1142,0.992
2014_1112_1153,0.621
2014_1112_1157,1.0
2014_1112_1160,0.752
2014_1112_1163,0.692
2014_1112_1166,0.288
2014_1112_1173,0.97
2014_1112_1174,1.0
2014_1112_1181,0.216
2014_1112_1184,1.0
2014_1112_1196,0.326
2014_1112_1203,0.816
2014_1112_1211,1.0
2014_1112_1217,0.818
2014_1112_1234,0.83
2014_1112_1235,0.536
2014_1112_1242,0.0
2014_1112_1243,0.689
2014_1112_1246,0.866
2014_1112_1257,0.766
2014_1112_1264,0.852
2014_1112_1269,0.637
2014_1112_1272,1.0
2014_1112_1273,0.884
2014_1112_1276,0.606
2014_1112_1277,0.624
2014_1112_1291,0.994
2014_1112_1295,0.732
2014_1112_1300,1.0
2014_1112_1301,0.55
2014_1112_1304,0.894
2014_1112_1307,0.626
2014_1112_1308,0.664
2014_1112_1314,0.612
2014_1112_1326,0.604
2014_1112_1328,0.712
2014_1112_1329,0.898
2014_1112_1332,0.526
2014_1112_1338,0.935
2014_1112_1344,0.772
2014_1112_1361,0.398
2014_1112_1372,0.708
2014_1112_1386,0.574
2014_1112_1387,0.6
2014_1112_1390,0.836
2014_1112_1393,0.336
2014_1112_1397,0.804
2014_1112_1400,0.778
2014_1112_1409,0.826
2014_1112_1411,1.0
2014_1112_1417,0.856
2014_1112_1418,0.856
2014_1112_1433,0.676
2014_1112_1437,0.568
2014_1112_1438,0.48
2014_1112_1444,1.0
2014_1112_1451,1.0
2014_1112_1454,0.996
2014_1112_1455,0.162
2014_1112_1458,0.5
2014_1112_1459,1.0
2014_1112_1462,0.89
2014_1113_1124,0.338
2014_1113_1140,0.624
2014_1113_1142,0.644
2014_1113_1153,0.194
2014_1113_1157,0.882
2014_1113_1160,0.72
2014_1113_1163,0.014
2014_1113_1166,0.354
2014_1113_1173,0.504
2014_1113_1174,0.926
2014_1113_1181,0.05
2014_1113_1184,0.948
2014_1113_1196,0.395
2014_1113_1203,0.372
2014_1113_1211,0.362
2014_1113_1217,0.482
2014_1113_1234,0.646
2014_1113_1235,0.259
2014_1113_1242,0.0
2014_1113_1243,0.65
2014_1113_1246,0.178
2014_1113_1257,0.26
2014_1113_1264,0.47
2014_1113_1269,0.3
2014_1113_1272,0.628
2014_1113_1273,0.682
2014_1113_1276,0.115
2014_1113_1277,0.282
2014_1113_1291,0.364
2014_1113_1295,0.592
2014_1113_1300,0.954
2014_1113_1301,0.554
2014_1113_1304,0.954
2014_1113_1307,0.514
2014_1113_1308,0.39
2014_1113_1314,0.248
2014_1113_1326,0.428
2014_1113_1328,0.472
2014_1113_1329,0.3
2014_1113_1332,0.46
2014_1113_1338,0.758
2014_1113_1344,0.798
2014_1113_1361,0.462
2014_1113_1372,0.628
2014_1113_1386,0.678
2014_1113_1387,0.338
2014_1113_1390,0.574
2014_1113_1393,0.192
2014_1113_1397,0.444
2014_1113_1400,0.0
2014_1113_1409,0.518
2014_1113_1411,0.878
2014_1113_1417,0.63
2014_1113_1418,0.774
2014_1113_1433,0.316
2014_1113_1437,0.266
2014_1113_1438,0.182
2014_1113_1444,0.726
2014_1113_1451,0.832
2014_1113_1454,0.564
2014_1113_1455,0.13
2014_1113_1458,0.194
2014_1113_1459,0.956
2014_1113_1462,0.306
2014_1124_1140,0.472
2014_1124_1142,0.816
2014_1124_1153,0.58
2014_1124_1157,0.944
2014_1124_1160,0.384
2014_1124_1163,0.274
2014_1124_1166,1.0
2014_1124_1173,0.422
2014_1124_1174,1.0
2014_1124_1181,0.108
2014_1124_1184,1.0
2014_1124_1196,0.032
2014_1124_1203,0.364
2014_1124_1211,0.346
2014_1124_1217,0.692
2014_1124_1234,0.424
2014_1124_1235,0.362
2014_1124_1242,0.27
2014_1124_1243,0.548
2014_1124_1246,0.41
2014_1124_1257,0.316
2014_1124_1264,0.754
2014_1124_1269,0.682
2014_1124_1272,0.174
2014_1124_1273,0.984
2014_1124_1276,0.249
2014_1124_1277,0.376
2014_1124_1291,0.846
2014_1124_1295,0.876
2014_1124_1300,0.998
2014_1124_1301,0.398
2014_1124_1304,1.0
2014_1124_1307,0.304
2014_1124_1308,0.82
2014_1124_1314,0.41
2014_1124_1326,0.478
2014_1124_1328,0.128
2014_1124_1329,0.25
2014_1124_1332,0.412
2014_1124_1338,0.234
2014_1124_1344,0.47
2014_1124_1361,0.704
2014_1124_1372,0.9
2014_1124_1386,0.608
2014_1124_1387,0.296
2014_1124_1390,0.494
2014_1124_1393,0.198
2014_1124_1397,0.536
2014_1124_1400,0.36
2014_1124_1409,0.716
2014_1124_1411,0.944
2014_1124_1417,0.126
2014_1124_1418,0.95
2014_1124_1433,0.292
2014_1124_1437,0.504
2014_1124_1438,0.278
2014_1124_1444,0.864
2014_1124_1451,0.864
2014_1124_1454,0.858
2014_1124_1455,0.2
2014_1124_1458,0.0
2014_1124_1459,1.0
2014_1124_1462,0.752
2014_1140_1142,0.764
2014_1140_1153,0.22
2014_1140_1157,0.894
2014_1140_1160,0.676
2014_1140_1163,0.45
2014_1140_1166,0.078
2014_1140_1173,0.602
2014_1140_1174,0.946
2014_1140_1181,0.066
2014_1140_1184,0.998
2014_1140_1196,0.294
2014_1140_1203,0.14
2014_1140_1211,0.396
2014_1140_1217,0.694
2014_1140_1234,0.28
2014_1140_1235,0.076
2014_1140_1242,0.034
2014_1140_1243,0.494
2014_1140_1246,0.296
2014_1140_1257,0.142
2014_1140_1264,0.681
2014_1140_1269,0.274
2014_1140_1272,0.34
2014_1140_1273,0.848
2014_1140_1276,0.762
2014_1140_1277,0.164
2014_1140_1291,0.616
2014_1140_1295,0.738
2014_1140_1300,0.992
2014_1140_1301,0.204
2014_1140_1304,0.916
2014_1140_1307,0.228
2014_1140_1308,0.62
2014_1140_1314,0.14
2014_1140_1326,0.17
2014_1140_1328,0.154
2014_1140_1329,0.33
2014_1140_1332,0.0
2014_1140_1338,0.288
2014_1140_1344,0.416
2014_1140_1361,0.444
2014_1140_1372,0.766
2014_1140_1386,0.392
2014_1140_1387,0.354
2014_1140_1390,0.233
2014_1140_1393,0.0
2014_1140_1397,0.524
2014_1140_1400,0.894
2014_1140_1409,0.707
2014_1140_1411,0.892
2014_1140_1417,0.26
2014_1140_1418,0.602
2014_1140_1433,0.114
2014_1140_1437,0.39
2014_1140_1438,0.57
2014_1140_1444,0.958
2014_1140_1451,0.594
2014_1140_1454,0.666
2014_1140_1455,0.176
2014_1140_1458,0.224
2014_1140_1459,1.0
2014_1140_1462,0.462
2014_1142_1153,0.162
2014_1142_1157,1.0
2014_1142_1160,0.516
2014_1142_1163,0.576
2014_1142_1166,0.232
2014_1142_1173,0.362
2014_1142_1174,0.776
2014_1142_1181,0.008
2014_1142_1184,0.974
2014_1142_1196,0.002
2014_1142_1203,0.56
2014_1142_1211,0.386
2014_1142_1217,0.372
2014_1142_1234,0.046
2014_1142_1235,0.17
2014_1142_1242,0.1
2014_1142_1243,0.166
2014_1142_1246,0.164
2014_1142_1257,0.03
2014_1142_1264,0.314
2014_1142_1269,0.398
2014_1142_1272,0.178
2014_1142_1273,0.604
2014_1142_1276,0.01
2014_1142_1277,0.016
2014_1142_1291,0.966
2014_1142_1295,0.44
2014_1142_1300,0.918
2014_1142_1301,0.278
2014_1142_1304,0.674
2014_1142_1307,0.336
2014_1142_1308,0.43
2014_1142_1314,0.13
2014_1142_1326,0.122
2014_1142_1328,0.038
2014_1142_1329,0.384
2014_1142_1332,0.122
2014_1142_1338,0.228
2014_1142_1344,0.122
2014_1142_1361,0.25
2014_1142_1372,0.458
2014_1142_1386,0.292
2014_1142_1387,0.268
2014_1142_1390,0.422
2014_1142_1393,0.006
2014_1142_1397,0.12
2014_1142_1400,0.43
2014_1142_1409,0.29
2014_1142_1411,1.0
2014_1142_1417,0.002
2014_1142_1418,0.512
2014_1142_1433,0.128
2014_1142_1437,0.008
2014_1142_1438,0.032
2014_1142_1444,0.4
2014_1142_1451,0.682
2014_1142_1454,0.46
2014_1142_1455,0.0
2014_1142_1458,0.106
2014_1142_1459,0.976
2014_1142_1462,0.09
2014_1153_1157,1.0
2014_1153_1160,0.472
2014_1153_1163,0.37
2014_1153_1166,0.36
2014_1153_1173,0.722
2014_1153_1174,0.924
2014_1153_1181,0.588
2014_1153_1184,0.928
2014_1153_1196,0.386
2014_1153_1203,0.752
2014_1153_1211,0.452
2014_1153_1217,0.0
2014_1153_1234,0.556
2014_1153_1235,0.282
2014_1153_1242,0.326
2014_1153_1243,0.562
2014_1153_1246,0.736
2014_1153_1257,0.118
2014_1153_1264,0.908
2014_1153_1269,0.514
2014_1153_1272,0.6
2014_1153_1273,0.726
2014_1153_1276,0.555
2014_1153_1277,0.24
2014_1153_1291,0.97
2014_1153_1295,0.404
2014_1153_1300,1.0
2014_1153_1301,0.612
2014_1153_1304,0.784
2014_1153_1307,0.258
2014_1153_1308,0.918
2014_1153_1314,0.458
2014_1153_1326,0.545
2014_1153_1328,0.402
2014_1153_1329,0.736
2014_1153_1332,0.522
2014_1153_1338,0.79
2014_1153_1344,0.374
2014_1153_1361,0.512
2014_1153_1372,0.61
2014_1153_1386,0.472
2014_1153_1387,0.464
2014_1153_1390,0.358
2014_1153_1393,0.294
2014_1153_1397,0.308
2014_1153_1400,0.524
2014_1153_1409,0.676
2014_1153_1411,0.998
2014_1153_1417,0.322
2014_1153_1418,0.838
2014_1153_1433,0.096
2014_1153_1437,0.254
2014_1153_1438,0.28
2014_1153_1444,0.594
2014_1153_1451,0.962
2014_1153_1454,0.59
2014_1153_1455,0.202
2014_1153_1458,0.52
2014_1153_1459,0.932
2014_1153_1462,0.3
2014_1157_1160,0.154
2014_1157_1163,0.124
2014_1157_1166,0.012
2014_1157_1173,0.09
2014_1157_1174,0.452
2014_1157_1181,0.0
2014_1157_1184,0.676
2014_1157_1196,0.0
2014_1157_1203,0.064
2014_1157_1211,0.132
2014_1157_1217,0.08
2014_1157_1234,0.0
2014_1157_1235,0.048
2014_1157_1242,0.0
2014_1157_1243,0.012
2014_1157_1246,0.028
2014_1157_1257,0.0
2014_1157_1264,0.044
2014_1157_1269,0.12
2014_1157_1272,0.028
2014_1157_1273,0.186
2014_1157_1276,0.0
2014_1157_1277,0.0
2014_1157_1291,0.228
2014_1157_1295,0.114
2014_1157_1300,0.666
2014_1157_1301,0.094
2014_1157_1304,0.362
2014_1157_1307,0.034
2014_1157_1308,0.0
2014_1157_1314,0.07
2014_1157_1326,0.05
2014_1157_1328,0.0
2014_1157_1329,0.074
2014_1157_1332,0.006
2014_1157_1338,0.076
2014_1157_1344,0.024
2014_1157_1361,0.084
2014_1157_1372,0.13
2014_1157_1386,0.096
2014_1157_1387,0.012
2014_1157_1390,0.096
2014_1157_1393,0.0
2014_1157_1397,0.0
2014_1157_1400,0.092
2014_1157_1409,0.028
2014_1157_1411,0.498
2014_1157_1417,0.0
2014_1157_1418,0.11
2014_1157_1433,0.002
2014_1157_1437,0.0
2014_1157_1438,0.0
2014_1157_1444,0.132
2014_1157_1451,0.168
2014_1157_1454,0.076
2014_1157_1455,0.008
2014_1157_1458,0.002
2014_1157_1459,0.692
2014_1157_1462,0.014
2014_1160_1163,0.58
2014_1160_1166,0.222
2014_1160_1173,0.304
2014_1160_1174,0.824
2014_1160_1181,0.488
2014_1160_1184,0.992
2014_1160_1196,0.465
2014_1160_1203,0.474
2014_1160_1211,0.504
2014_1160_1217,0.41
2014_1160_1234,0.626
2014_1160_1235,0.358
2014_1160_1242,0.184
2014_1160_1243,0.59
2014_1160_1246,0.516
2014_1160_1257,0.254
2014_1160_1264,0.34
2014_1160_1269,0.68
2014_1160_1272,0.448
2014_1160_1273,0.586
2014_1160_1276,0.411
2014_1160_1277,0.226
2014_1160_1291,0.494
2014_1160_1295,0.548
2014_1160_1300,0.936
2014_1160_1301,0.444
2014_1160_1304,0.858
2014_1160_1307,0.886
2014_1160_1308,0.57
2014_1160_1314,0.472
2014_1160_1326,0.522
2014_1160_1328,0.596
2014_1160_1329,0.57
2014_1160_1332,0.512
2014_1160_1338,0.0
2014_1160_1344,0.73
2014_1160_1361,0.386
2014_1160_1372,0.6
2014_1160_1386,0.44
2014_1160_1387,0.52
2014_1160_1390,0.136
2014_1160_1393,0.21
2014_1160_1397,0.536
2014_1160_1400,0.552
2014_1160_1409,0.284
2014_1160_1411,0.84
2014_1160_1417,0.14
2014_1160_1418,0.604
2014_1160_1433,0.128
2014_1160_1437,0.258
2014_1160_1438,0.474
2014_1160_1444,0.372
2014_1160_1451,0.616
2014_1160_1454,0.42
2014_1160_1455,0.212
2014_1160_1458,0.464
2014_1160_1459,0.992
2014_1160_1462,0.344
2014_1163_1166,0.12
2014_1163_1173,0.588
2014_1163_1174,0.896
2014_1163_1181,0.548
2014_1163_1184,0.98
2014_1163_1196,1.0
2014_1163_1203,0.655
2014_1163_1211,0.354
2014_1163_1217,0.614
2014_1163_1234,1.0
2014_1163_1235,1.0
2014_1163_1242,0.214
2014_1163_1243,0.556
2014_1163_1246,1.0
2014_1163_1257,0.616
2014_1163_1264,0.588
2014_1163_1269,0.558
2014_1163_1272,0.77
2014_1163_1273,0.828
2014_1163_1276,0.594
2014_1163_1277,1.0
2014_1163_1291,0.206
2014_1163_1295,0.704
2014_1163_1300,0.998
2014_1163_1301,1.0
2014_1163_1304,0.886
2014_1163_1307,0.512
2014_1163_1308,0.8
2014_1163_1314,0.0
2014_1163_1326,0.57
2014_1163_1328,0.488
2014_1163_1329,0.606
2014_1163_1332,0.326
2014_1163_1338,0.504
2014_1163_1344,0.778
2014_1163_1361,0.432
2014_1163_1372,0.72
2014_1163_1386,1.0
2014_1163_1387,0.77
2014_1163_1390,0.53
2014_1163_1393,0.56
2014_1163_1397,0.814
2014_1163_1400,0.506
2014_1163_1409,0.482
2014_1163_1411,0.924
2014_1163_1417,0.352
2014_1163_1418,0.546
2014_1163_1433,0.418
2014_1163_1437,1.0
2014_1163_1438,0.65
2014_1163_1444,0.604
2014_1163_1451,0.784
2014_1163_1454,0.978
2014_1163_1455,0.37
2014_1163_1458,0.212
2014_1163_1459,0.982
2014_1163_1462,0.666
2014_1166_1173,0.83
2014_1166_1174,0.846
2014_1166_1181,0.618
2014_1166_1184,0.994
2014_1166_1196,0.426
2014_1166_1203,0.652
2014_1166_1211,0.582
2014_1166_1217,0.65
2014_1166_1234,0.618
2014_1166_1235,0.49
2014_1166_1242,0.23
2014_1166_1243,0.596
2014_1166_1246,0.726
2014_1166_1257,0.616
2014_1166_1264,0.624
2014_1166_1269,0.954
2014_1166_1272,0.946
2014_1166_1273,0.57
2014_1166_1276,0.338
2014_1166_1277,0.642
2014_1166_1291,0.872
2014_1166_1295,0.736
2014_1166_1300,0.994
2014_1166_1301,0.398
2014_1166_1304,0.914
2014_1166_1307,0.73
2014_1166_1308,0.832
2014_1166_1314,0.864
2014_1166_1326,0.855
2014_1166_1328,0.518
2014_1166_1329,0.738
2014_1166_1332,0.53
2014_1166_1338,0.664
2014_1166_1344,0.588
2014_1166_1361,0.284
2014_1166_1372,0.732
2014_1166_1386,0.434
2014_1166_1387,0.452
2014_1166_1390,0.552
2014_1166_1393,0.334
2014_1166_1397,0.808
2014_1166_1400,0.772
2014_1166_1409,0.498
2014_1166_1411,0.996
2014_1166_1417,0.568
2014_1166_1418,1.0
2014_1166_1433,0.25
2014_1166_1437,0.11
2014_1166_1438,0.526
2014_1166_1444,0.93
2014_1166_1451,0.98
2014_1166_1454,0.96
2014_1166_1455,0.502
2014_1166_1458,0.41
2014_1166_1459,0.994
2014_1166_1462,0.348
2014_1173_1174,0.928
2014_1173_1181,0.162
2014_1173_1184,0.948
2014_1173_1196,0.0
2014_1173_1203,0.704
2014_1173_1211,0.28
2014_1173_1217,0.434
2014_1173_1234,0.37
2014_1173_1235,0.388
2014_1173_1242,0.101
2014_1173_1243,0.427
2014_1173_1246,0.326
2014_1173_1257,0.304
2014_1173_1264,0.486
2014_1173_1269,0.538
2014_1173_1272,0.486
2014_1173_1273,0.564
2014_1173_1276,0.278
2014_1173_1277,0.294
2014_1173_1291,0.422
2014_1173_1295,0.524
2014_1173_1300,0.946
2014_1173_1301,0.738
2014_1173_1304,0.93
2014_1173_1307,0.368
2014_1173_1308,0.569
2014_1173_1314,0.75
2014_1173_1326,1.0
2014_1173_1328,0.438
2014_1173_1329,0.492
2014_1173_1332,0.066
2014_1173_1338,0.412
2014_1173_1344,0.504
2014_1173_1361,0.378
2014_1173_1372,0.534
2014_1173_1386,0.456
2014_1173_1387,0.586
2014_1173_1390,0.958
2014_1173_1393,1.0
2014_1173_1397,0.208
2014_1173_1400,0.122
2014_1173_1409,0.504
2014_1173_1411,0.904
2014_1173_1417,0.653
2014_1173_1418,0.818
2014_1173_1433,0.593
2014_1173_1437,0.348
2014_1173_1438,0.316
2014_1173_1444,0.588
2014_1173_1451,0.766
2014_1173_1454,0.522
2014_1173_1455,0.104
2014_1173_1458,0.152
2014_1173_1459,0.96
2014_1173_1462,0.236
2014_1174_1181,0.032
2014_1174_1184,0.672
2014_1174_1196,0.0
2014_1174_1203,0.032
2014_1174_1211,0.062
2014_1174_1217,0.178
2014_1174_1234,0.02
2014_1174_1235,0.068
2014_1174_1242,0.0
2014_1174_1243,0.026
2014_1174_1246,0.06
2014_1174_1257,0.0
2014_1174_1264,0.192
2014_1174_1269,0.078
2014_1174_1272,0.0
2014_1174_1273,0.102
2014_1174_1276,0.0
2014_1174_1277,0.0
2014_1174_1291,0.192
2014_1174_1295,0.186
2014_1174_1300,0.676
2014_1174_1301,0.012
2014_1174_1304,0.38
2014_1174_1307,0.084
2014_1174_1308,0.128
2014_1174_1314,0.034
2014_1174_1326,0.15
2014_1174_1328,0.042
2014_1174_1329,0.044
2014_1174_1332,0.064
2014_1174_1338,0.016
2014_1174_1344,0.016
2014_1174_1361,0.11
2014_1174_1372,0.204
2014_1174_1386,0.034
2014_1174_1387,0.178
2014_1174_1390,0.05
2014_1174_1393,0.044
2014_1174_1397,0.078
2014_1174_1400,0.064
2014_1174_1409,0.17
2014_1174_1411,0.55
2014_1174_1417,0.0
2014_1174_1418,0.126
2014_1174_1433,0.1
2014_1174_1437,0.008
2014_1174_1438,0.012
2014_1174_1444,0.08
2014_1174_1451,0.072
2014_1174_1454,0.114
2014_1174_1455,0.03
2014_1174_1458,0.012
2014_1174_1459,0.688
2014_1174_1462,0.012
2014_1181_1184,0.982
2014_1181_1196,0.718
2014_1181_1203,0.892
2014_1181_1211,0.512
2014_1181_1217,0.908
2014_1181_1234,1.0
2014_1181_1235,0.728
2014_1181_1242,0.0
2014_1181_1243,0.828
2014_1181_1246,0.6
2014_1181_1257,0.0
2014_1181_1264,0.802
2014_1181_1269,0.29
2014_1181_1272,0.962
2014_1181_1273,0.0
2014_1181_1276,0.386
2014_1181_1277,1.0
2014_1181_1291,0.588
2014_1181_1295,0.802
2014_1181_1300,0.968
2014_1181_1301,0.836
2014_1181_1304,1.0
2014_1181_1307,0.86
2014_1181_1308,0.844
2014_1181_1314,0.736
2014_1181_1326,0.572
2014_1181_1328,0.892
2014_1181_1329,0.874
2014_1181_1332,0.956
2014_1181_1338,0.957
2014_1181_1344,0.926
2014_1181_1361,0.788
2014_1181_1372,0.876
2014_1181_1386,0.798
2014_1181_1387,0.59
2014_1181_1390,0.962
2014_1181_1393,0.658
2014_1181_1397,0.73
2014_1181_1400,0.648
2014_1181_1409,0.856
2014_1181_1411,1.0
2014_1181_1417,0.676
2014_1181_1418,0.862
2014_1181_1433,0.556
2014_1181_1437,0.202
2014_1181_1438,0.774
2014_1181_1444,0.778
2014_1181_1451,0.866
2014_1181_1454,0.824
2014_1181_1455,0.57
2014_1181_1458,0.598
2014_1181_1459,0.986
2014_1181_1462,1.0
2014_1184_1196,0.0
2014_1184_1203,0.058
2014_1184_1211,0.034
2014_1184_1217,0.066
2014_1184_1234,0.002
2014_1184_1235,0.002
2014_1184_1242,0.0
2014_1184_1243,0.052
2014_1184_1246,0.0
2014_1184_1257,0.0
2014_1184_1264,0.046
2014_1184_1269,0.004
2014_1184_1272,0.004
2014_1184_1273,0.11
2014_1184_1276,0.0
2014_1184_1277,0.0
2014_1184_1291,0.052
2014_1184_1295,0.078
2014_1184_1300,0.542
2014_1184_1301,0.008
2014_1184_1304,0.244
2014_1184_1307,0.088
2014_1184_1308,0.038
2014_1184_1314,0.0
2014_1184_1326,0.0
2014_1184_1328,0.024
2014_1184_1329,0.052
2014_1184_1332,0.004
2014_1184_1338,0.07
2014_1184_1344,0.012
2014_1184_1361,0.014
2014_1184_1372,0.084
2014_1184_1386,0.014
2014_1184_1387,0.064
2014_1184_1390,0.03
2014_1184_1393,0.0
2014_1184_1397,0.016
2014_1184_1400,0.022
2014_1184_1409,0.04
2014_1184_1411,0.35
2014_1184_1417,0.0
2014_1184_1418,0.038
2014_1184_1433,0.034
2014_1184_1437,0.0
2014_1184_1438,0.0
2014_1184_1444,0.012
2014_1184_1451,0.03
2014_1184_1454,0.006
2014_1184_1455,0.002
2014_1184_1458,0.002
2014_1184_1459,0.546
2014_1184_1462,0.0
2014_1196_1203,0.964
2014_1196_1211,0.467
2014_1196_1217,0.828
2014_1196_1234,0.91
2014_1196_1235,0.668
2014_1196_1242,0.344
2014_1196_1243,0.604
2014_1196_1246,0.722
2014_1196_1257,0.625
2014_1196_1264,0.95
2014_1196_1269,0.502
2014_1196_1272,0.73
2014_1196_1273,0.926
2014_1196_1276,0.304
2014_1196_1277,0.613
2014_1196_1291,0.992
2014_1196_1295,0.788
2014_1196_1300,1.0
2014_1196_1301,0.54
2014_1196_1304,0.914
2014_1196_1307,0.427
2014_1196_1308,0.95
2014_1196_1314,0.864
2014_1196_1326,0.922
2014_1196_1328,0.964
2014_1196_1329,0.862
2014_1196_1332,0.208
2014_1196_1338,0.944
2014_1196_1344,0.866
2014_1196_1361,0.756
2014_1196_1372,0.792
2014_1196_1386,0.744
2014_1196_1387,0.626
2014_1196_1390,0.776
2014_1196_1393,0.286
2014_1196_1397,0.578
2014_1196_1400,0.672
2014_1196_1409,0.952
2014_1196_1411,1.0
2014_1196_1417,0.848
2014_1196_1418,0.992
2014_1196_1433,0.713
2014_1196_1437,0.0
2014_1196_1438,0.698
2014_1196_1444,0.9
2014_1196_1451,1.0
2014_1196_1454,0.982
2014_1196_1455,0.214
2014_1196_1458,0.35
2014_1196_1459,1.0
2014_1196_1462,0.919
2014_1203_1211,0.436
2014_1203_1217,0.46
2014_1203_1234,0.438
2014_1203_1235,0.278
2014_1203_1242,0.064
2014_1203_1243,0.577
2014_1203_1246,0.14
2014_1203_1257,0.034
2014_1203_1264,0.74
2014_1203_1269,0.504
2014_1203_1272,0.0
2014_1203_1273,0.616
2014_1203_1276,0.038
2014_1203_1277,0.196
2014_1203_1291,0.126
2014_1203_1295,0.602
2014_1203_1300,0.946
2014_1203_1301,0.703
2014_1203_1304,0.836
2014_1203_1307,0.622
2014_1203_1308,0.692
2014_1203_1314,0.512
2014_1203_1326,0.696
2014_1203_1328,0.49
2014_1203_1329,0.426
2014_1203_1332,0.656
2014_1203_1338,0.742
2014_1203_1344,0.592
2014_1203_1361,0.364
2014_1203_1372,0.634
2014_1203_1386,0.728
2014_1203_1387,0.176
2014_1203_1390,0.442
2014_1203_1393,0.144
2014_1203_1397,0.538
2014_1203_1400,0.464
2014_1203_1409,0.802
2014_1203_1411,0.884
2014_1203_1417,0.292
2014_1203_1418,0.586
2014_1203_1433,0.466
2014_1203_1437,0.042
2014_1203_1438,0.05
2014_1203_1444,0.278
2014_1203_1451,0.528
2014_1203_1454,0.53
2014_1203_1455,0.092
2014_1203_1458,0.25
2014_1203_1459,0.932
2014_1203_1462,0.766
2014_1211_1217,0.45
2014_1211_1234,0.752
2014_1211_1235,0.44
2014_1211_1242,0.154
2014_1211_1243,0.628
2014_1211_1246,0.474
2014_1211_1257,0.472
2014_1211_1264,0.406
2014_1211_1269,0.764
2014_1211_1272,0.37
2014_1211_1273,0.622
2014_1211_1276,0.194
2014_1211_1277,0.5
2014_1211_1291,0.368
2014_1211_1295,0.588
2014_1211_1300,0.924
2014_1211_1301,0.536
2014_1211_1304,0.862
2014_1211_1307,0.876
2014_1211_1308,0.634
2014_1211_1314,0.446
2014_1211_1326,0.59
2014_1211_1328,0.744
2014_1211_1329,1.0
2014_1211_1332,0.622
2014_1211_1338,0.397
2014_1211_1344,0.834
2014_1211_1361,0.412
2014_1211_1372,0.632
2014_1211_1386,0.628
2014_1211_1387,0.512
2014_1211_1390,0.224
2014_1211_1393,0.22
2014_1211_1397,0.516
2014_1211_1400,0.624
2014_1211_1409,0.33
2014_1211_1411,0.826
2014_1211_1417,0.484
2014_1211_1418,0.556
2014_1211_1433,0.16
2014_1211_1437,0.245
2014_1211_1438,1.0
2014_1211_1444,0.394
2014_1211_1451,0.614
2014_1211_1454,0.324
2014_1211_1455,0.234
2014_1211_1458,0.812
2014_1211_1459,0.976
2014_1211_1462,0.316
2014_1217_1234,0.17
